lat,lon,name,type
48.8746983,2.3799872,Frichikspizza,Fastfood
48.8762016,2.3330016,Cojean,Fastfood
48.8770438,2.3854724,Yums,Fastfood
48.8785273,2.385463,Fournildesbuttes,Fastfood
48.8791511,2.3858484,Bagelssaladbar,Fastfood
48.8799411,2.3744955,Mrshnitz,Fastfood
48.8817189,2.371808,Dyonisos,Fastfood
48.881989,2.3718119,Dôni,Fastfood
48.8824838,2.370692,Subway,Fastfood
48.881614,2.3645061,Pizzeriabellaitalia,Fastfood
48.879702,2.37181,Asumare,Fastfood
48.8456759,2.2981504,Andiamopizza,Fastfood
48.8444718,2.32282,Bababey,Fastfood
48.881984,2.3739722,Latelierduburger,Fastfood
48.8853902,2.3812643,Extratime,Fastfood
48.8855353,2.3816653,Freshfood,Fastfood
48.8792836,2.3779317,Auxdélicesdabraham,Fastfood
48.880651,2.3749071,Elmanar,Fastfood
48.8809463,2.3742516,Pizzahut,Fastfood
48.8829957,2.3867138,Chilo,Fastfood
48.8832752,2.3888891,Macqueen,Fastfood
48.8832338,2.3887228,Alhaeche,Fastfood
48.8437934,2.3525958,Palikapoké,Fastfood
48.8466518,2.3051464,Lacucina,Fastfood
48.8480552,2.35395,Lesquab,Fastfood
48.848154,2.354111,Falafelo,Fastfood
48.8849193,2.392737,Josbar,Fastfood
48.884558,2.304364,Flashburger,Fastfood
48.8792457,2.3884047,Pizzadelparco,Fastfood
48.879307,2.3884134,Delicespark,Fastfood
48.8832913,2.3710887,Lesdelicesdamour,Fastfood
48.8818738,2.3705641,Lesdélicesdantalya,Fastfood
48.8786882,2.3705956,Mamagaya,Fastfood
48.8769451,2.3718926,Chickenking,Fastfood
48.8758415,2.3731428,Délicesdelavillette,Fastfood
48.8725727,2.3780936,Bubbletea,Fastfood
48.8746769,2.3867371,Trattoria,Fastfood
48.8747184,2.386917,Grillmesopotamia,Fastfood
48.875493,2.3902359,Kanaya,Fastfood
48.875525,2.3907401,Osnack,Fastfood
48.8708629,2.342723,Picto,Fastfood
48.8708013,2.3426831,Mimosa,Fastfood
48.8844115,2.3802894,Caballito,Fastfood
48.8755651,2.3980738,Starkebab,Fastfood
48.8755667,2.3982196,253bellevilest,Fastfood
48.8607151,2.3546723,Homerlobster,Fastfood
48.8609798,2.3538959,Pietro,Fastfood
48.8610694,2.3536632,Culdecochon,Fastfood
48.8329006,2.331539,Traiteurphô,Fastfood
48.8833171,2.3822598,Douâasushi,Fastfood
48.8745803,2.3872724,Ledragondor,Fastfood
48.8753695,2.3909728,Subway,Fastfood
48.8753788,2.3918022,Xiasfastfood,Fastfood
48.875284,2.3928771,Newdelice,Fastfood
48.8752284,2.3938156,Marmaris,Fastfood
48.8614005,2.3583195,Hankveganburger,Fastfood
48.8731633,2.3799196,Komytofu,Fastfood
48.8732499,2.3799098,Bonheur,Fastfood
48.8710895,2.3698949,Homade,Fastfood
48.8730847,2.3747665,Chezdong,Fastfood
48.8730948,2.3617033,Vafamoc,Fastfood
48.8950228,2.3876904,Burgerking,Fastfood
48.8441931,2.2933256,Thefrenchdonuts,Fastfood
48.8439501,2.2933623,Bubblesweet,Fastfood
48.8568791,2.3783866,Lalibanaise,Fastfood
48.8357873,2.406551,Burgerking,Fastfood
48.8308126,2.276038,Mcdonalds,Fastfood
48.8707054,2.3597617,Pizzatova,Fastfood
48.885383,2.292536,Donerking,Fastfood
48.8581355,2.3816625,Ôzgül,Fastfood
48.8632073,2.3663642,Lefournildeparis,Fastfood
48.8411643,2.373938,Anytime,Fastfood
48.8419974,2.3758364,Sushiplus,Fastfood
48.8615983,2.3823706,Lamaisondudaya,Fastfood
48.8615951,2.3740983,Pizza67,Fastfood
48.861254,2.3750036,Restaurantexcellent,Fastfood
48.8626127,2.3798343,Pizzasanmarco,Fastfood
48.8642124,2.3666949,Diroma,Fastfood
48.8633879,2.3618031,Sushishop,Fastfood
48.8725146,2.3295568,Tavernierco,Fastfood
48.8721401,2.3254288,Subway,Fastfood
48.846268,2.3957143,Campussnacking,Fastfood
48.8642397,2.3685947,Hengheng,Fastfood
48.864776,2.368066,Lesdélicesdu24,Fastfood
48.865437,2.3690402,Fonglai,Fastfood
48.8475483,2.3188336,Focacciaclub,Fastfood
48.8472007,2.3179499,Pokeso,Fastfood
48.8476981,2.3192166,Yibol,Fastfood
48.8569959,2.3781718,Grilladana,Fastfood
48.8568166,2.3777176,Lafontainedor,Fastfood
48.8567545,2.3775632,Focacciaclub,Fastfood
48.8566047,2.3776373,Chezlesdeuxamis,Fastfood
48.8565055,2.3774238,Lacappadoce,Fastfood
48.8535269,2.3378673,Lecamionquifume,Fastfood
48.8683838,2.3420677,Cojean,Fastfood
48.882085,2.294462,Encasdencas,Fastfood
48.875533,2.293799,Bagelstein,Fastfood
48.8624021,2.3651667,Cosi,Fastfood
48.8644997,2.3655947,808macandcheese,Fastfood
48.8617572,2.3718073,Ladid,Fastfood
48.8626679,2.3627043,Traiteurchinois,Fastfood
48.8630208,2.3680258,Wangourmand,Fastfood
48.8642859,2.3657337,Nocomment,Fastfood
48.8616168,2.3707953,Nangloan,Fastfood
48.862902,2.3681754,Planetgrill,Fastfood
48.873985,2.358594,Paristanbul,Fastfood
48.873489,2.3588318,Restaurantdelenadelicesdanatolie,Fastfood
48.8658909,2.3655839,Osha,Fastfood
48.86097,2.3544885,Burgerjoint,Fastfood
48.8608503,2.3548732,Falafelduliban,Fastfood
48.8484846,2.3412854,Saj,Fastfood
48.8620609,2.3666953,Lannexe,Fastfood
48.8512662,2.3558009,Wonderlandbrunchy,Fastfood
48.8340305,2.3184516,Traiteurasiatique,Fastfood
48.8615993,2.3829249,Zelalkebab,Fastfood
48.8617144,2.3827293,Lajoiedevivre,Fastfood
48.8647767,2.3558282,Meiweixiang,Fastfood
48.8787845,2.4010679,Halalpizza,Fastfood
48.8646229,2.3720615,Kebab,Fastfood
48.8950758,2.3525434,Allorapidopizza,Fastfood
48.8545165,2.3710722,Gangs,Fastfood
48.8633043,2.3881256,Drauguste,Fastfood
48.857826,2.3813509,Elbaraka,Fastfood
48.8570236,2.3551292,Lafocacceria,Fastfood
48.8391648,2.3093488,Chezyang,Fastfood
48.8394474,2.3094018,Nafnafa,Fastfood
48.8392554,2.3094392,Appia,Fastfood
48.8427154,2.3132213,Subway,Fastfood
48.8426287,2.3123537,Pasteurexpress,Fastfood
48.8445586,2.3185442,Jubakebab,Fastfood
48.8525728,2.3463576,Falafelforyou,Fastfood
48.8440829,2.3724794,Exki,Fastfood
48.8533957,2.3417901,Cozyfactory,Fastfood
48.8289516,2.3820071,Papita,Fastfood
48.867325,2.3845429,Lepointgrill,Fastfood
48.8689911,2.3678193,Orientexpress,Fastfood
48.8685016,2.3667377,Turkishsnack,Fastfood
48.86847,2.3665974,Planetistanbul,Fastfood
48.8687159,2.3685066,Sonnys,Fastfood
48.8685862,2.3665055,Efes,Fastfood
48.8684865,2.3661812,Leplaisirindien,Fastfood
48.8688144,2.3800769,Couronnefood,Fastfood
48.8716303,2.3777995,Souvlakigrill,Fastfood
48.8710472,2.3784717,Kifolie,Fastfood
48.8794975,2.3566111,Loasisdunord,Fastfood
48.8315467,2.3138335,Amoreegusto,Fastfood
48.8466707,2.3519477,Cardinalsushi,Fastfood
48.8678987,2.3354545,Vegitai,Fastfood
48.8865544,2.3946173,Streat,Fastfood
48.8718914,2.3477763,Thaisomtam,Fastfood
48.8558635,2.3864824,Karaagéya,Fastfood
48.8729112,2.3593539,Alassil,Fastfood
48.8608625,2.2916712,Crêpes,Fastfood
48.8773443,2.2928739,Royalacacias,Fastfood
48.8795038,2.355703,Kumpo金賓快餐,Fastfood
48.8292026,2.382588,Maji,Fastfood
48.8291308,2.3823983,Helloyou,Fastfood
48.868042,2.3605726,Hakyolu,Fastfood
48.8695678,2.3523357,Burgerfries,Fastfood
48.869876,2.3530342,Süprizberlinerkebab,Fastfood
48.8687056,2.3562086,Elberdawni,Fastfood
48.8609413,2.3681895,Chezjacques,Fastfood
48.886412,2.325782,Onankebab,Fastfood
48.8861609,2.3263857,Chickenstreet,Fastfood
48.8826682,2.3420811,Samysbarbecue,Fastfood
48.833315,2.3319077,Denfertfood,Fastfood
48.8458821,2.3533232,Mobsterdiner,Fastfood
48.8712053,2.3217779,Noon,Fastfood
48.8700082,2.33494,Saz,Fastfood
48.8740224,2.3072898,Sushiparisien,Fastfood
48.8757847,2.3439762,Picto,Fastfood
48.8618464,2.3511448,Manouché,Fastfood
48.8461624,2.3431516,Lenk,Fastfood
48.8850164,2.325211,Naykitchen,Fastfood
48.8392773,2.3233768,Armand,Fastfood
48.8433014,2.3243569,Artisanal,Fastfood
48.8428,2.323934,Aurendezvousdesbretons,Fastfood
48.8440868,2.3089644,Bánhmihouse,Fastfood
48.8449181,2.3100849,Deliceshome,Fastfood
48.8463282,2.3430083,Milleetunpains,Fastfood
48.8471475,2.3425487,Pommedepain,Fastfood
48.8676585,2.3476569,Frenchietogo,Fastfood
48.8704594,2.3406359,Dominos,Fastfood
48.8734014,2.3205103,Labelferme,Fastfood
48.8722749,2.3402976,Pausecorée,Fastfood
48.8608631,2.3143637,Lacalèchedorée,Fastfood
48.8645206,2.3500446,Taqueria,Fastfood
48.8581975,2.3441252,Lesconecafe,Fastfood
48.8747358,2.3479307,Bigfernandpoissonnière,Fastfood
48.8719531,2.349912,Chezgrégoire,Fastfood
48.8713294,2.3499176,Vertdeplaisir,Fastfood
48.8748828,2.3255827,Lapauselibanaise,Fastfood
48.8691628,2.3922258,Pizzadelmaestro,Fastfood
48.8748464,2.3159127,Rolls,Fastfood
48.8693948,2.3431861,Djawa,Fastfood
48.8765916,2.3487324,Lesburgersdepapa,Fastfood
48.8860731,2.3260614,Mealtime,Fastfood
48.8297718,2.3209936,Istanbulgrill,Fastfood
48.8600742,2.3466402,Delibymelt,Fastfood
48.8731172,2.3429039,Randysdonuts,Fastfood
48.8617926,2.3492934,Baobab,Fastfood
48.8628796,2.348966,Hakatachoten,Fastfood
48.8463385,2.3740485,Grillistanbulkebab,Fastfood
48.8829444,2.3257032,Cosmo,Fastfood
48.8687194,2.3547308,Magicafrique,Fastfood
48.8627127,2.3870028,Paristanbul,Fastfood
48.8733084,2.3816644,Chefkuolio,Fastfood
48.8567419,2.3567302,Mosaïque,Fastfood
48.8371629,2.3559666,Chefsdequartier,Fastfood
48.8874784,2.3887103,Dominos,Fastfood
48.8594097,2.3477231,Marmaris,Fastfood
48.8329272,2.3444296,Bonheurdasie,Fastfood
48.8343258,2.3447659,Bcuisine,Fastfood
48.8808657,2.3580528,Aachchi,Fastfood
48.8381417,2.408092,Planettacos,Fastfood
48.8617153,2.353572,Hailúa,Fastfood
48.8615831,2.3414377,Libanessence,Fastfood
48.8473632,2.371533,Lecrémieux,Fastfood
48.8708082,2.3615897,Livingfood,Fastfood
48.8652637,2.3684065,Lepetitfalafel,Fastfood
48.8850691,2.3782629,Lebeyrouth,Fastfood
48.8850553,2.3782126,Africainabox,Fastfood
48.8349957,2.4061809,Relaisdor,Fastfood
48.862174,2.3496678,Tilal,Fastfood
48.8623073,2.3491106,Leadersushi,Fastfood
48.831042,2.3304535,Pizzahutdelivery,Fastfood
48.8299871,2.3284181,Matisse,Fastfood
48.8756834,2.341433,Littlebaobei,Fastfood
48.8616123,2.3776536,Auxdélicesparmentier,Fastfood
48.8638838,2.3499156,Bestfoods,Fastfood
48.8638058,2.3501627,Chawarmabeyrout,Fastfood
48.872392,2.3016983,Lebaron,Fastfood
48.8725361,2.3019109,Midore,Fastfood
48.8547342,2.3629269,Crêperiedeturenne,Fastfood
48.8552955,2.3633576,Pastalinea,Fastfood
48.868568,2.3602352,Pausecroissant,Fastfood
48.8693016,2.3575758,Allstar,Fastfood
48.864729,2.3739545,Baràtartines,Fastfood
48.8647984,2.3746767,Bonappétit,Fastfood
48.8642651,2.3789696,Casadiagana,Fastfood
48.8636021,2.380283,Pizzamilano,Fastfood
48.8622596,2.3777812,Oresto,Fastfood
48.8395951,2.3820031,Chicagofactory,Fastfood
48.8451433,2.3812992,Pizzabellavita,Fastfood
48.8492061,2.2822149,Chipotle,Fastfood
48.8670975,2.3474611,Sushishop,Fastfood
48.8679477,2.3440571,Midinet,Fastfood
48.8677333,2.3439283,Phomontmartre,Fastfood
48.8676892,2.3439468,Junksmashburgers,Fastfood
48.8676351,2.3439727,Allamano,Fastfood
48.8614367,2.3533462,Subway,Fastfood
48.8684095,2.325457,Caepus,Fastfood
48.8683489,2.3254707,Gourmandduphot,Fastfood
48.8737867,2.3354992,Krêp,Fastfood
48.8725232,2.3350346,Cojean,Fastfood
48.8725746,2.3346405,Thierrymarxboulanger,Fastfood
48.87243,2.3336488,Exki,Fastfood
48.8705276,2.3342911,Pommedepain,Fastfood
48.8473024,2.2859873,Trattorianapoletanadaenzo,Fastfood
48.8316352,2.3782454,Classcroute,Fastfood
48.8344179,2.3677184,Maxence,Fastfood
48.8279515,2.3795858,Mccafé,Fastfood
48.8340969,2.369689,Fournéecroustillante,Fastfood
48.8346009,2.3677252,Anatolie,Fastfood
48.8494954,2.2973213,Grenellesandwich,Fastfood
48.8493596,2.2977474,Auxdélicesdegrenelle,Fastfood
48.8495096,2.2972699,Grenellefood,Fastfood
48.8533192,2.3427392,Otacos,Fastfood
48.8533255,2.3426743,Pizzarustica,Fastfood
48.8532908,2.3430556,Michsandwiches,Fastfood
48.8525204,2.342918,Yongfa,Fastfood
48.8571524,2.3595964,Kingfalafelpalace,Fastfood
48.8706247,2.3498906,Bigfalafel,Fastfood
48.8693088,2.3478663,Unmondegourmandtraiteursolidaire,Fastfood
48.8755394,2.3493209,Woodies,Fastfood
48.8435338,2.3066271,Lorientdeschamps,Fastfood
48.8430309,2.3065562,Signorina,Fastfood
48.8439253,2.307515,Sofresh,Fastfood
48.8727027,2.3281628,Saecham,Fastfood
48.8745885,2.3053363,Lesmetsdhonoré,Fastfood
48.873867,2.3042533,Pegast,Fastfood
48.8739045,2.3070519,Noon,Fastfood
48.8734351,2.306165,Exki,Fastfood
48.8739419,2.3071256,Graine,Fastfood
48.8672534,2.2975331,Asiehouse,Fastfood
48.8688611,2.2990551,Mercijérôme,Fastfood
48.8690378,2.2989524,Pegast,Fastfood
48.8732873,2.3344794,Pommedepain,Fastfood
48.8771983,2.3699986,Gumboyaya,Fastfood
48.8477803,2.3511531,Breakfastinamerica,Fastfood
48.8934596,2.3231179,Lapizza,Fastfood
48.8934609,2.3239036,Alim,Fastfood
48.8934636,2.3239589,Lespécialsandwicherie,Fastfood
48.8448032,2.3241615,Pouletpoulette,Fastfood
48.8791636,2.3296055,Lapetitecomédie,Fastfood
48.8795729,2.3273136,Babasandwichs,Fastfood
48.8791705,2.314941,Newimpérialmonceau,Fastfood
48.8775697,2.3168932,Pause,Fastfood
48.8508299,2.2773239,Leshanghaï,Fastfood
48.8702696,2.3272837,Cojean,Fastfood
38.2040879,-84.2742243,Wendys,Fastfood
48.8758543,2.368313,Aupasdesaintlouis,Fastfood
48.8632634,2.3499246,Libshop,Fastfood
48.8655897,2.3504299,Loké,Fastfood
48.8659783,2.3506482,Bricklane,Fastfood
48.8487622,2.2829136,Cojean,Fastfood
48.8604509,2.3437017,Izakaya,Fastfood
48.866654,2.3608371,Omusubigonbeiparisrépublique,Fastfood
48.8666191,2.3606799,Banhmi,Fastfood
48.8692914,2.3576457,Crazysaladbar,Fastfood
48.8778892,2.3654298,Pommresto,Fastfood
48.8900713,2.3382762,Tasteat,Fastfood
48.8728156,2.3547294,Crêpechâteaudeau,Fastfood
48.8878728,2.3251545,Restaurantanatolie,Fastfood
48.8879037,2.3251021,Subway,Fastfood
48.8713539,2.3515836,Pizzauskudar,Fastfood
48.8731859,2.3534545,Zinga,Fastfood
48.8556214,2.358848,Ohmypoke,Fastfood
48.8634247,2.3336977,Mcdonalds,Fastfood
48.8565899,2.3558606,Pizzapresto,Fastfood
48.8613192,2.3429253,Restauranttraditionnelthaïlandais,Fastfood
48.8615506,2.3415949,Laquintessence,Fastfood
48.8519189,2.3731922,Palacegrillkebab,Fastfood
48.8765335,2.3566137,Loasis,Fastfood
48.8761246,2.3575277,Burgerking,Fastfood
48.8764427,2.3571653,Yummy,Fastfood
48.8464656,2.3700953,Épicerieassociés,Fastfood
48.8293037,2.3336361,Traditiongourmande,Fastfood
48.8768884,2.3446077,Bestburger,Fastfood
48.8793326,2.3456084,Yong,Fastfood
48.8444602,2.3417934,Crêperie,Fastfood
48.8458597,2.342947,Grenetamaisonrosebud,Fastfood
48.8442021,2.3418199,Taiyaki,Fastfood
48.8454423,2.3425104,Bobun210,Fastfood
48.845045,2.3415146,Painssaladesfantaisies,Fastfood
48.8460172,2.3408263,Kimly,Fastfood
48.8449839,2.3422029,Yione,Fastfood
48.8457281,2.341181,Buns,Fastfood
48.8661884,2.379215,Blakaz,Fastfood
48.8751435,2.3214394,Eastwok,Fastfood
48.8750341,2.3203486,Midoré,Fastfood
48.8750385,2.3204573,Vivaio,Fastfood
48.8838959,2.3007505,Chezswann,Fastfood
48.8841298,2.2983007,Sushishop,Fastfood
48.8830011,2.2984288,Délicesdasie,Fastfood
48.8831459,2.2983464,Délices17ème,Fastfood
48.8529293,2.3455743,Maoz,Fastfood
48.8830183,2.3030734,Sesamefood,Fastfood
48.8844044,2.2968868,Linas,Fastfood
48.8766461,2.3593172,Laplace,Fastfood
48.8479417,2.3232974,Pokébar,Fastfood
48.8624719,2.3466327,Krispykreme,Fastfood
48.8610361,2.3481171,Pommedepain,Fastfood
48.8406722,2.3221794,Maisonly,Fastfood
48.840558,2.3226111,Bowlco,Fastfood
48.8409824,2.3232642,Olivechicken,Fastfood
48.8358906,2.3190452,Avecamourleburger,Fastfood
48.83208,2.3128767,Alesiafood,Fastfood
48.8411552,2.2874578,Planetfood,Fastfood
48.8409266,2.2879633,Traiteurasiatique,Fastfood
48.8335507,2.3096774,Cbon2fou,Fastfood
48.8413889,2.3037127,Arzeh,Fastfood
48.8385586,2.3006342,Shunxin,Fastfood
48.838417,2.3008217,Ôpetitnaples,Fastfood
48.8756751,2.29672,Pommedepain,Fastfood
48.8333727,2.3041726,Délices15e,Fastfood
48.8323429,2.3030056,Tatoupizza,Fastfood
48.8719052,2.3233445,Maxbritany,Fastfood
48.8260369,2.3596412,Mekong,Fastfood
48.8270841,2.3677252,Subway,Fastfood
48.8275407,2.3711757,Lepetitsfax,Fastfood
48.8684223,2.3478205,Al,Fastfood
48.8716743,2.3480353,Soup,Fastfood
48.8854452,2.3101106,55tocquevilleexpress,Fastfood
48.8763273,2.3485811,Chezpaï,Fastfood
48.8543042,2.3715751,Lacrêperiequifaitlangle,Fastfood
48.8358544,2.3242458,Straße,Fastfood
48.862302,2.3438921,Mcdonalds,Fastfood
48.8624513,2.3347579,Mcdonalds,Fastfood
48.8619547,2.3458867,Mcdonalds,Fastfood
48.828851,2.3552522,Mcdonalds,Fastfood
48.8734878,2.3837397,Vietpassion,Fastfood
48.85482,2.3725284,Otacos,Fastfood
48.8964515,2.3596929,Otacos,Fastfood
48.8782624,2.3526287,Pizza113,Fastfood
48.8732122,2.3632158,Planddwichglace,Fastfood
48.8701365,2.3563465,Osèafrostreetfood,Fastfood
48.8730299,2.343994,Ptinuage,Fastfood
48.8717826,2.3430107,Lesimplon,Fastfood
48.8983072,2.374476,231eaststreet,Fastfood
48.8404424,2.3127636,Ilétaitunepizza,Fastfood
48.8477642,2.3866103,Thuy,Fastfood
48.8912833,2.375884,Adana,Fastfood
48.8740712,2.33791,Cojean,Fastfood
48.8286639,2.373017,O32,Fastfood
48.8281749,2.3720555,Dominos,Fastfood
48.8270857,2.3677812,Goodtime,Fastfood
48.8454705,2.3544349,Commeàathènes,Fastfood
48.8656286,2.3456746,Filakiapetitcafédathènes,Fastfood
48.8599258,2.3512194,Crêperiebobo,Fastfood
48.8918687,2.3726233,Allôsarina,Fastfood
48.8863615,2.3176566,Vaguecoffee,Fastfood
48.8270044,2.3671634,Restaurantducampus,Fastfood
48.8270419,2.3674196,Letraiteurdasie,Fastfood
33.6597568,-95.5101194,Schlotzskys,Fastfood
48.8306772,2.3545676,Chouquette,Fastfood
48.8323502,2.3714087,N1baràsalade,Fastfood
48.8696607,2.2978962,Bagelstein,Fastfood
48.8789428,2.3570699,Antalya,Fastfood
48.8286043,2.3726928,Lartdusandwich,Fastfood
48.8401326,2.3345693,Classcroute,Fastfood
48.8908694,2.317946,Medusa,Fastfood
48.8318185,2.3579857,Restauranthevi,Fastfood
48.8333023,2.3624138,Mondialsandwich,Fastfood
48.8324345,2.359846,Rloroyal,Fastfood
48.8328225,2.3609939,Apnapunjab,Fastfood
48.8278813,2.371519,Makisushitokyo,Fastfood
48.8280524,2.3723527,Pastasubito,Fastfood
48.82786,2.3714672,Lepetitsfax,Fastfood
48.8370405,2.3383495,Restoroyal,Fastfood
48.8684653,2.3032108,Pretamanger,Fastfood
48.8541738,2.3368535,Così,Fastfood
48.8274124,2.3686583,Traiteurchinoisboubou,Fastfood
48.8267502,2.3667463,Olympiadestraiteur,Fastfood
48.8494467,2.298792,Lasandwicherieduxve,Fastfood
48.8764835,2.3573705,Kfc,Fastfood
48.8525414,2.405805,Buffetdost,Fastfood
48.8654005,2.3766714,Binks,Fastfood
48.836651,2.4029104,Lepetittraiteurpékinois,Fastfood
48.8380602,2.3966799,Xinmao,Fastfood
48.8373842,2.4009129,Obontraiteur,Fastfood
48.8428137,2.3265249,Bigfernand,Fastfood
48.8451465,2.3492229,Joeburger,Fastfood
48.8268041,2.3789105,Libshop,Fastfood
48.8401832,2.3406406,Lepalaisdelaperse,Fastfood
48.8281136,2.3804307,Ang,Fastfood
48.8700658,2.2983963,Pretamanger,Fastfood
48.8419007,2.2984714,Buns,Fastfood
48.8430473,2.3234173,Pommedepain,Fastfood
48.8806424,2.3662161,Compose,Fastfood
48.8634333,2.3485862,Roomies,Fastfood
48.8703326,2.2969157,Lesgourmetsdegalilée,Fastfood
48.8641516,2.3716125,Lacantinegourmande,Fastfood
48.8709175,2.3263077,Pommedepain,Fastfood
48.871357,2.3263935,Tastyburger,Fastfood
48.8249651,2.3753708,Restaurantrenommée,Fastfood
48.8405802,2.3513226,Snackscensier,Fastfood
48.8271901,2.3722852,Mangezmoi,Fastfood
48.8272247,2.3722304,Hoapatay82,Fastfood
48.8763874,2.3385186,Sonat,Fastfood
48.893888,2.3622972,Larosedeparis,Fastfood
48.8448922,2.3837811,Labonnetradition,Fastfood
48.8835987,2.35049,Kaliente,Fastfood
48.8746401,2.3479124,Naoppé,Fastfood
48.84236,2.3986769,Lasicilienne,Fastfood
48.8595412,2.3504971,Shawrmalovers,Fastfood
48.8513457,2.3440149,Chipotle,Fastfood
48.8398251,2.3498357,Porzionedicapri,Fastfood
48.8275961,2.3721357,Fitbowl,Fastfood
48.854131,2.3370297,Kaïto,Fastfood
48.8454532,2.3400758,Samaloubane,Fastfood
48.8455287,2.3401146,Happysnack,Fastfood
48.869765,2.354245,Chouchou,Fastfood
48.8840453,2.3506242,Snack116,Fastfood
48.8617462,2.3414504,Pretamanger,Fastfood
48.8916654,2.3742103,Venitia,Fastfood
48.8415813,2.3224546,Mcdonalds,Fastfood
48.880041,2.299016,Lartisanduburger,Fastfood
48.8872233,2.3498892,Kfc,Fastfood
48.8802613,2.3405304,Lecomptoirbelge,Fastfood
48.8732491,2.3566993,Madiba,Fastfood
48.8462385,2.3543352,Fivepizza,Fastfood
48.8319123,2.3760489,Foodtrucks,Fastfood
48.8893465,2.3498339,Chickenspot,Fastfood
48.8319976,2.3761581,Lecamionquifume,Fastfood
48.8627378,2.3347799,Carrouseldulouvre,Fastfood
48.845837,2.355289,Tacosmash,Fastfood
48.8826191,2.3497613,Samkebab,Fastfood
48.8328091,2.3158352,Jin,Fastfood
48.878162,2.3582476,Tandoorishukriya,Fastfood
48.8815279,2.3479612,Lacantina,Fastfood
48.8791919,2.3364542,100crousti,Fastfood
48.8469444,2.3536069,Burgart,Fastfood
48.8728944,2.3904283,Crêpemenbon,Fastfood
48.8626408,2.3619601,Berger,Fastfood
48.8791477,2.3491802,Michelangelo,Fastfood
48.8347843,2.3456234,Habibi,Fastfood
48.8395436,2.3379568,Istanbul,Fastfood
48.8785291,2.355832,Wings,Fastfood
48.8655381,2.3603224,Fermiergourmet,Fastfood
48.8293632,2.371998,Andiamo,Fastfood
48.8805077,2.3530573,Maisondukebab,Fastfood
48.8802974,2.337374,Gustaveclaps,Fastfood
48.849523,2.3793092,Ladelita,Fastfood
48.8576134,2.3525329,Yummyandguiltfree,Fastfood
48.8761092,2.3382023,Gyozahouse,Fastfood
48.8765317,2.3370161,Valerio,Fastfood
48.870261,2.3527749,Gençurfadürüm,Fastfood
48.8571058,2.3784708,Chezaline,Fastfood
48.8766885,2.3363175,Maisonnouilles09,Fastfood
48.8766856,2.3363539,Aejung,Fastfood
48.8808186,2.3654668,Thaisiri,Fastfood
48.8631009,2.313711,Pny,Fastfood
48.8827445,2.3423276,Sylver,Fastfood
48.8713353,2.3765316,Saigonsandwich,Fastfood
48.8397862,2.3799659,Spiceresto,Fastfood
48.8397055,2.3800677,Chezlameilleurecrêpe,Fastfood
48.8396706,2.3801106,Le116,Fastfood
48.8396398,2.3801543,Barouni,Fastfood
48.839382,2.3814283,Valentine,Fastfood
48.848322,2.3201226,Traiteurasiatique,Fastfood
48.8802568,2.3436035,Chezcléopâtre,Fastfood
48.8743068,2.3310395,Royalpizza,Fastfood
48.8743073,2.3350701,Ayao,Fastfood
48.8743248,2.3318904,Ks,Fastfood
48.8791757,2.3486633,Restoilane,Fastfood
48.8792199,2.3488834,Poivronrouge,Fastfood
48.879204,2.3487123,Xinkaiyue,Fastfood
48.8775418,2.3498101,Délicieuxistanbul,Fastfood
48.8775182,2.3497524,Goodchicken,Fastfood
48.8814981,2.3149271,Sushishop,Fastfood
48.8776852,2.3545342,Asianfoodhallal,Fastfood
48.8782149,2.3546402,Turquoiseistanbul,Fastfood
48.8867276,2.3470451,Laporteña,Fastfood
48.8621525,2.321193,Foodbreizh,Fastfood
48.8318342,2.328482,Irisduliban,Fastfood
48.8458963,2.3833976,Rayan,Fastfood
48.8528759,2.367346,Freshpoke,Fastfood
48.8758843,2.3419339,Dominos,Fastfood
48.8546257,2.3847378,Auxdélicesdecharonne,Fastfood
48.8823536,2.3391044,Anytimefood,Fastfood
48.8813183,2.3841244,Chaletdesgaufres,Fastfood
48.8847427,2.3698972,Ephes2,Fastfood
48.8713799,2.3347061,Crepscrew,Fastfood
48.8722743,2.3394047,Linas,Fastfood
48.8712601,2.3346928,231estst,Fastfood
48.8720582,2.3406579,Lebaràsandwich,Fastfood
48.8487839,2.4008653,Flashkebab,Fastfood
48.8461295,2.4019723,Pizzadifaousto,Fastfood
48.8525027,2.4045004,Sandwicheriechezlaziz,Fastfood
48.8698766,2.3834844,1920,Fastfood
48.8836074,2.3692464,Zarma,Fastfood
48.8867818,2.3406879,Aupetitcomptoir,Fastfood
48.8794324,2.3541977,Tasteandtake,Fastfood
48.8841369,2.3517808,Djerba,Fastfood
48.8791664,2.3540805,Chinaexpressnord,Fastfood
48.8854772,2.3529366,Pizzadeouf,Fastfood
48.879035,2.353997,Sandwichkebab,Fastfood
48.8847271,2.3521991,Lasoufflet,Fastfood
48.8845805,2.3522207,Thechickenhut,Fastfood
48.8343902,2.3259941,Pizza14,Fastfood
48.8513963,2.3993213,Vitaminrestaurant,Fastfood
48.8589549,2.3408275,Coffeecrêpes,Fastfood
48.858966,2.3407499,Restolouvre,Fastfood
48.8342195,2.3183433,Apollon,Fastfood
48.8818721,2.3547676,Exki,Fastfood
48.8679925,2.3727527,Dominos,Fastfood
48.8923791,2.3746464,Didimkebab,Fastfood
48.8370086,2.3722489,Ilfenomenale,Fastfood
